resource_name,resource_type,location,owner,environment,cost_center,created_date,last_modified_date,tags,subscription_id,resource_group_name,resource_id,sku,status,provisioning_state,managed_by,monthly_cost,compliance_status,backup_enabled,monitoring_enabled,security_group,public_ip_enabled,encryption_status,identity_type,migration_wave,migration_status,on_premises_server,dependencies
"jackson,robertsandlopez-app-173",Microsoft.Web/sites,uksouth,Marge,uat,CC001,2024-06-08,2025-02-03,"env=uat,owner=marge,department=nuclear",a1b2c3d4-e5f6-7890-abcd-ef1234567890,Marge-uat-rg,"/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/Marge-uat-rg/providers/Microsoft.Web/sites/jackson,robertsandlopez-app-173",Basic,Updating,InProgress,,151.95,Non-Compliant,True,no,,True,Disabled,system-assigned,Wave 2,not started,SPNF-ARGUE-462,
springfield-sql-act-staging,Microsoft.Sql/servers,east-us,Homer,staging,nuclear-ops,2024-07-20,2025-03-30,Environment:staging;Owner:Homer;Project:Migration,c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-staging-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-staging-resources/providers/Microsoft.Sql/servers/springfield-sql-act-staging,Basic,STOPPED,Failed,,251.64,Compliant,1,false,nsg-staging-6,true,,UserAssigned,Wave 4,Failed,SPNF-MISS-104,
vm-qa-issue-043,Microsoft.Compute/virtualMachines,east-us,Lisa,qa,NUCLEAR_OPS,2023-08-27,2024-11-08,"Environment=qa,Owner=Lisa,CostCenter=NUCLEAR_OPS",c3d4e5f6-g7h8-9012-cdef-123456789012,resourcegroup-qa-computer,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/resourcegroup-qa-computer/providers/Microsoft.Compute/virtualMachines/vm-qa-issue-043,Standard_F4s_v2,Updating,InProgress,,321.97,compliant,no,no,nsg-qa-4,no,Not Configured,system-assigned,wave1,NotStarted,SPNF-ALLOW-895,
lb-uat-stuff-948,Microsoft.Network/loadBalancers,East US,Ned,uat,CC003,2023-11-01,2024-10-21,"owner=Ned,env=uat,cost_center=CC003,backup=required",c3d4e5f6-g7h8-9012-cdef-123456789012,RG-UAT-NED,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/RG-UAT-NED/providers/Microsoft.Network/loadBalancers/lb-uat-stuff-948,Premium,Updating,succeeded,,327.14,N/A,False,true,nsg-uat-6,true,enabled,SystemAssigned,WAVE 2,Complete,SPNF-OTHERS-240,
cosmos-prod-situation-962,Microsoft.DocumentDB/databaseAccounts,east-us,Marge,prod,CC003,2024-01-18,2025-03-14,"env=prod,owner=marge,department=nuclear",c3d4e5f6-g7h8-9012-cdef-123456789012,RG-PROD-MARGE,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/RG-PROD-MARGE/providers/Microsoft.DocumentDB/databaseAccounts/cosmos-prod-situation-962,Basic,Stopped,Succeeded,,470.8,,false,yes,nsg-prod-9,0,Disabled,system-assigned,Wave 1,Failed,SPNF-THAN-247,
springfield-sa-test-prod,Microsoft.Storage/storageAccounts,east-us,Marge,prod,CC003,2023-12-10,2024-11-04,,a1b2c3d4-e5f6-7890-abcd-ef1234567890,resourcegroup-prod-office,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/resourcegroup-prod-office/providers/Microsoft.Storage/storageAccounts/springfield-sa-test-prod,standard_lrs,STOPPED,Succeeded,,206.33,NonCompliant,0,false,nsg-prod-6,False,,SystemAssigned,WAVE 2,Complete,SPNF-BLUE-735,"res-simply-391,res-themselves-670,res-ready-658"
app-staging-society-298,Microsoft.Web/sites,uk-south,Marge,staging,,2025-03-19,2025-03-27,,c3d4e5f6-g7h8-9012-cdef-123456789012,RG-STAGING-MARGE,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/RG-STAGING-MARGE/providers/Microsoft.Web/sites/app-staging-society-298,Basic,Running,InProgress,,42.94,compliant,1,disabled,nsg-staging-5,true,,UserAssigned,Wave 4,Failed,SPNF-LEG-374,res-tree-533
clarkltd-cosmos-873,Microsoft.DocumentDB/databaseAccounts,uk-south,Homer,staging,CC002,2024-12-10,2025-04-25,Environment:staging;Owner:Homer;Project:Migration,b2c3d4e5-f6g7-8901-bcde-f12345678901,RG-STAGING-HOMER,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/RG-STAGING-HOMER/providers/Microsoft.DocumentDB/databaseAccounts/clarkltd-cosmos-873,Premium,STOPPED,succeeded,,358.79,compliant,True,true,nsg-staging-5,enabled,Enabled,None,WAVE 2,not started,SPNF-TRADITIONAL-849,
lbdevpoor20,Microsoft.Network/loadBalancers,Springfield,Milhouse,dev,,2025-03-16,2025-04-25,"env=dev,owner=milhouse,department=nuclear",c3d4e5f6-g7h8-9012-cdef-123456789012,rg-dev-milhouse,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/rg-dev-milhouse/providers/Microsoft.Network/loadBalancers/lbdevpoor20,Standard,Updating,succeeded,,107.25,,True,true,nsg-dev-6,1,Not Configured,None,Wave 4,Failed,,"res-support-714,res-artist-946"
ci-Test-over-332,Microsoft.ContainerInstance/containerGroups,Shelbyville,Homer,Test,nuclear-ops,2024-02-06,2024-09-17,"owner=Homer,env=Test,cost_center=nuclear-ops,backup=required",c3d4e5f6-g7h8-9012-cdef-123456789012,RG-TEST-HOMER,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/RG-TEST-HOMER/providers/Microsoft.ContainerInstance/containerGroups/ci-Test-over-332,Basic,Stopped,succeeded,,287.5,compliant,True,False,nsg-Test-4,true,enabled,SystemAssigned,WAVE 2,completed,SPNF-PAGE-152,
sql-dev-example-998,Microsoft.Sql/servers,eastus,Homer,dev,NUCLEAR_OPS,2025-06-06,2025-06-07,"owner=Homer,env=dev,cost_center=NUCLEAR_OPS,backup=required",c3d4e5f6-g7h8-9012-cdef-123456789012,resourcegroup-dev-its,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/resourcegroup-dev-its/providers/Microsoft.Sql/servers/sql-dev-example-998,GeneralPurpose,Stopped,succeeded,,565.5,Compliant,False,1,nsg-dev-10,True,Not Configured,SystemAssigned,Wave 4,completed,SPNF-FACTOR-392,
nsgdevreality16,Microsoft.Network/networkSecurityGroups,uksouth,Homer,dev,NUCLEAR_OPS,2024-01-02,2025-06-10,"Environment=dev,Owner=Homer,CostCenter=NUCLEAR_OPS",c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-dev-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-dev-resources/providers/Microsoft.Network/networkSecurityGroups/nsgdevreality16,Premium,Failed,Succeeded,,15.89,Non-Compliant,1,0,nsg-dev-7,yes,,UserAssigned,Wave 1,Complete,,"res-increase-190,res-might-416,res-change-833"
lb-development-participant-803,Microsoft.Network/loadBalancers,East US,Bart,development,NUCLEAR_OPS,2025-02-10,2025-02-28,"Environment=development,Owner=Bart,CostCenter=NUCLEAR_OPS",c3d4e5f6-g7h8-9012-cdef-123456789012,rg-development-bart,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/rg-development-bart/providers/Microsoft.Network/loadBalancers/lb-development-participant-803,Standard,STOPPED,Succeeded,,74.68,NonCompliant,True,true,nsg-development-6,false,Enabled,UserAssigned,wave1,InProgress,SPNF-INTERESTING-090,
"mayer,woodandclements-sa-176",Microsoft.Storage/storageAccounts,uksouth,Marge,prod,CC002,2024-09-18,2024-09-18,"env=prod,owner=marge,department=nuclear",b2c3d4e5-f6g7-8901-bcde-f12345678901,rg-prod-marge,"/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/rg-prod-marge/providers/Microsoft.Storage/storageAccounts/mayer,woodandclements-sa-176",Premium_LRS,STOPPED,succeeded,,109.72,UNKNOWN,no,enabled,nsg-prod-6,disabled,,UserAssigned,WAVE 2,NotStarted,SPNF-TROUBLE-046,
springfield-app-significant-test,Microsoft.Web/sites,westus,Lisa,test,,2024-11-20,2025-04-08,"env=test,owner=lisa,department=nuclear",c3d4e5f6-g7h8-9012-cdef-123456789012,Lisa-test-rg,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/Lisa-test-rg/providers/Microsoft.Web/sites/springfield-app-significant-test,Standard,running,InProgress,,66.92,N/A,True,1,nsg-test-5,1,Disabled,UserAssigned,Wave 1,IN PROGRESS,SPNF-TO-649,
nsgproductionstuff66,Microsoft.Network/networkSecurityGroups,east-us,Lisa,production,CC002,2024-07-12,2024-10-24,"Environment=production,Owner=Lisa,CostCenter=CC002",b2c3d4e5-f6g7-8901-bcde-f12345678901,Lisa-production-rg,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/Lisa-production-rg/providers/Microsoft.Network/networkSecurityGroups/nsgproductionstuff66,Premium,Running,Failed,,4.65,Compliant,enabled,false,nsg-production-7,false,enabled,SystemAssigned,Wave 3,Complete,SPNF-FUTURE-150,res-them-281
sa-Test-federal-228,Microsoft.Storage/storageAccounts,eastus,Milhouse,Test,CC002,2024-12-05,2024-12-23,,c3d4e5f6-g7h8-9012-cdef-123456789012,resourcegroup-Test-wall,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/resourcegroup-Test-wall/providers/Microsoft.Storage/storageAccounts/sa-Test-federal-228,standard_lrs,Running,InProgress,,73.04,,yes,enabled,nsg-Test-2,true,Disabled,None,Wave 4,InProgress,SPNF-ANY-760,
lbSTAGINGproduce2,Microsoft.Network/loadBalancers,westus,Lisa,STAGING,CC002,2024-05-31,2025-05-20,"owner=Lisa,env=STAGING,cost_center=CC002,backup=required",b2c3d4e5-f6g7-8901-bcde-f12345678901,springfield-STAGING-resources,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/springfield-STAGING-resources/providers/Microsoft.Network/loadBalancers/lbSTAGINGproduce2,Basic,Failed,Succeeded,,277.57,N/A,no,False,nsg-STAGING-7,0,Disabled,system-assigned,Wave 3,completed,SPNF-A-294,
ci-uat-later-834,Microsoft.ContainerInstance/containerGroups,Shelbyville,Ned,uat,nuclear-ops,2025-05-03,2025-05-29,,b2c3d4e5-f6g7-8901-bcde-f12345678901,rg-uat-ned,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/rg-uat-ned/providers/Microsoft.ContainerInstance/containerGroups/ci-uat-later-834,Basic,Running,Succeeded,,300.08,Compliant,True,disabled,,yes,,system-assigned,Wave 1,Failed,SPNF-BETTER-955,"res-real-510,res-herself-528"
"mckee,martinandsanders-sa-8",Microsoft.Storage/storageAccounts,East US,Homer,Test,,2025-01-07,2025-05-22,"Environment=Test,Owner=Homer,CostCenter=",b2c3d4e5-f6g7-8901-bcde-f12345678901,RG-TEST-HOMER,"/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/RG-TEST-HOMER/providers/Microsoft.Storage/storageAccounts/mckee,martinandsanders-sa-8",Standard_LRS,running,succeeded,,96.82,N/A,enabled,False,,no,Disabled,None,Wave 1,Failed,SPNF-SOMEONE-175,
springfield-app-reality-development,Microsoft.Web/sites,UK South,Ned,development,CC003,2024-06-28,2024-07-28,"Environment=development,Owner=Ned,CostCenter=CC003",b2c3d4e5-f6g7-8901-bcde-f12345678901,RG-DEVELOPMENT-NED,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/RG-DEVELOPMENT-NED/providers/Microsoft.Web/sites/springfield-app-reality-development,Standard,STOPPED,succeeded,,59.14,compliant,enabled,true,nsg-development-10,0,Enabled,None,Wave 1,not started,SPNF-CAUSE-306,
"wallace,smithandcooper-nsg-104",Microsoft.Network/networkSecurityGroups,UK South,Homer,uat,CC002,2025-04-22,2025-06-02,Environment:uat;Owner:Homer;Project:Migration,a1b2c3d4-e5f6-7890-abcd-ef1234567890,springfield-uat-resources,"/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/springfield-uat-resources/providers/Microsoft.Network/networkSecurityGroups/wallace,smithandcooper-nsg-104",Basic,Stopped,succeeded,,1.24,UNKNOWN,true,True,nsg-uat-5,False,Not Configured,system-assigned,Wave 3,Complete,SPNF-RULE-914,
springfield-sa-avoid-STAGING,Microsoft.Storage/storageAccounts,east-us,Lisa,STAGING,CC001,2023-09-11,2023-11-30,"owner=Lisa,env=STAGING,cost_center=CC001,backup=required",b2c3d4e5-f6g7-8901-bcde-f12345678901,RG-STAGING-LISA,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/RG-STAGING-LISA/providers/Microsoft.Storage/storageAccounts/springfield-sa-avoid-STAGING,Standard_LRS,Stopped,InProgress,,13.62,UNKNOWN,1,no,nsg-STAGING-3,False,Not Configured,None,Wave 1,Failed,SPNF-FORM-508,"res-hold-131,res-upon-333,res-firm-770"
lbtestidea3,Microsoft.Network/loadBalancers,uk-south,Homer,test,NUCLEAR_OPS,2023-08-16,2024-10-01,"env=test,owner=homer,department=nuclear",a1b2c3d4-e5f6-7890-abcd-ef1234567890,RG-TEST-HOMER,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/RG-TEST-HOMER/providers/Microsoft.Network/loadBalancers/lbtestidea3,Standard,STOPPED,InProgress,,143.16,NonCompliant,true,1,nsg-test-5,0,Enabled,system-assigned,Wave 2,not started,,
"martin,bellandlewis-vnet-683",Microsoft.Network/virtualNetworks,Springfield,Ned,prod,nuclear-ops,2023-10-19,2024-09-02,"Environment=prod,Owner=Ned,CostCenter=nuclear-ops",c3d4e5f6-g7h8-9012-cdef-123456789012,rg-prod-ned,"/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/rg-prod-ned/providers/Microsoft.Network/virtualNetworks/martin,bellandlewis-vnet-683",Basic,STOPPED,Failed,,36.41,,disabled,True,nsg-prod-3,1,Enabled,None,Wave 2,InProgress,SPNF-POWER-632,
lbTestlevel82,Microsoft.Network/loadBalancers,uk-south,Marge,Test,nuclear-ops,2025-01-28,2025-02-20,Environment:Test;Owner:Marge;Project:Migration,b2c3d4e5-f6g7-8901-bcde-f12345678901,rg-Test-marge,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/rg-Test-marge/providers/Microsoft.Network/loadBalancers/lbTestlevel82,Basic,Updating,Succeeded,,108.68,compliant,no,yes,nsg-Test-7,False,enabled,SystemAssigned,Wave 2,NotStarted,,
richmond-edwards-app-104,Microsoft.Web/sites,westus,Marge,Dev,CC003,2024-01-02,2024-08-04,"Environment=Dev,Owner=Marge,CostCenter=CC003",b2c3d4e5-f6g7-8901-bcde-f12345678901,resourcegroup-Dev-challenge,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/resourcegroup-Dev-challenge/providers/Microsoft.Web/sites/richmond-edwards-app-104,Premium,Failed,Succeeded,,65.85,Compliant,enabled,True,nsg-Dev-6,disabled,,None,Wave 2,IN PROGRESS,,
satestbecome16,Microsoft.Storage/storageAccounts,Springfield,Lisa,test,,2024-12-11,2024-12-21,Environment:test;Owner:Lisa;Project:Migration,b2c3d4e5-f6g7-8901-bcde-f12345678901,rg-test-lisa,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/rg-test-lisa/providers/Microsoft.Storage/storageAccounts/satestbecome16,Standard_LRS,running,InProgress,,37.13,UNKNOWN,False,enabled,nsg-test-1,True,Disabled,system-assigned,wave1,IN PROGRESS,,"res-thus-999,res-throw-356,res-reason-917"
sa-Test-type-430,Microsoft.Storage/storageAccounts,westus,Homer,Test,NUCLEAR_OPS,2023-08-05,2025-04-04,"env=test,owner=homer,department=nuclear",b2c3d4e5-f6g7-8901-bcde-f12345678901,RG-TEST-HOMER,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/RG-TEST-HOMER/providers/Microsoft.Storage/storageAccounts/sa-Test-type-430,Premium_LRS,Running,Succeeded,,161.96,N/A,False,1,nsg-Test-9,enabled,Enabled,UserAssigned,Wave 4,completed,SPNF-WATER-576,"res-student-622,res-education-279"
porterplc-sql-901,Microsoft.Sql/servers,East US,Homer,production,,2024-08-07,2024-08-11,"Environment=production,Owner=Homer,CostCenter=",c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-production-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-production-resources/providers/Microsoft.Sql/servers/porterplc-sql-901,Premium,Failed,Failed,,3767.46,compliant,enabled,false,,true,,UserAssigned,Wave 3,NotStarted,SPNF-HERSELF-965,res-world-277
springfield-app-impact-staging,Microsoft.Web/sites,uk-south,Marge,staging,CC001,2025-02-11,2025-02-25,,c3d4e5f6-g7h8-9012-cdef-123456789012,springfield-staging-resources,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/springfield-staging-resources/providers/Microsoft.Web/sites/springfield-app-impact-staging,Premium,STOPPED,Failed,,181.09,NonCompliant,yes,no,nsg-staging-1,no,Disabled,None,Wave 2,Complete,SPNF-ADULT-551,
sauatauthor84,Microsoft.Storage/storageAccounts,UK South,Lisa,uat,CC002,2024-04-28,2025-05-26,"owner=Lisa,env=uat,cost_center=CC002,backup=required",b2c3d4e5-f6g7-8901-bcde-f12345678901,resourcegroup-uat-strategy,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/resourcegroup-uat-strategy/providers/Microsoft.Storage/storageAccounts/sauatauthor84,Standard_GRS,running,succeeded,Azure-Backup,24.01,Non-Compliant,1,no,,0,Enabled,system-assigned,Wave 2,Failed,,res-few-584
henderson-morales-vnet-838,Microsoft.Network/virtualNetworks,Springfield,Marge,dev,CC001,2024-08-13,2025-03-09,"env=dev,owner=marge,department=nuclear",a1b2c3d4-e5f6-7890-abcd-ef1234567890,rg-dev-marge,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/rg-dev-marge/providers/Microsoft.Network/virtualNetworks/henderson-morales-vnet-838,Premium,Stopped,succeeded,,91.59,UNKNOWN,false,enabled,,true,,SystemAssigned,Wave 4,Failed,,"res-power-958,res-claim-45,res-fall-136"
sa-Dev-because-643,Microsoft.Storage/storageAccounts,eastus,Homer,Dev,NUCLEAR_OPS,2024-04-22,2024-06-12,"Environment=Dev,Owner=Homer,CostCenter=NUCLEAR_OPS",c3d4e5f6-g7h8-9012-cdef-123456789012,resourcegroup-Dev-general,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/resourcegroup-Dev-general/providers/Microsoft.Storage/storageAccounts/sa-Dev-because-643,Standard_LRS,Stopped,Failed,Homer-automation,53.24,NonCompliant,0,True,nsg-Dev-8,True,Disabled,SystemAssigned,wave1,IN PROGRESS,,
ci-Dev-force-908,Microsoft.ContainerInstance/containerGroups,Springfield,Homer,Dev,CC001,2024-05-26,2024-08-24,"Environment=Dev,Owner=Homer,CostCenter=CC001",a1b2c3d4-e5f6-7890-abcd-ef1234567890,Homer-Dev-rg,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/Homer-Dev-rg/providers/Microsoft.ContainerInstance/containerGroups/ci-Dev-force-908,Premium,Stopped,InProgress,,539.8,Non-Compliant,1,false,nsg-Dev-2,False,Enabled,None,Wave 3,NotStarted,SPNF-LONG-122,
vmproductionpolitics68,Microsoft.Compute/virtualMachines,east-us,Homer,production,CC002,2023-09-24,2023-10-03,"Environment=production,Owner=Homer,CostCenter=CC002",c3d4e5f6-g7h8-9012-cdef-123456789012,resourcegroup-production-continue,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/resourcegroup-production-continue/providers/Microsoft.Compute/virtualMachines/vmproductionpolitics68,STANDARD_D2S_V3,Failed,Succeeded,,479.53,UNKNOWN,no,yes,nsg-production-2,true,Disabled,UserAssigned,Wave 3,InProgress,SPNF-SECOND-739,"res-certain-835,res-science-69"
mills-logan-vnet-786,Microsoft.Network/virtualNetworks,uk-south,Homer,test,CC003,2024-01-11,2024-05-19,"owner=Homer,env=test,cost_center=CC003,backup=required",b2c3d4e5-f6g7-8901-bcde-f12345678901,Homer-test-rg,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/Homer-test-rg/providers/Microsoft.Network/virtualNetworks/mills-logan-vnet-786,Premium,STOPPED,succeeded,,63.16,N/A,no,True,nsg-test-4,1,Not Configured,system-assigned,wave1,not started,SPNF-HOT-550,"res-card-86,res-so-595"
ci-production-statement-831,Microsoft.ContainerInstance/containerGroups,Springfield,Bart,production,CC003,2024-05-22,2024-12-19,"env=production,owner=bart,department=nuclear",a1b2c3d4-e5f6-7890-abcd-ef1234567890,RG-PRODUCTION-BART,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/RG-PRODUCTION-BART/providers/Microsoft.ContainerInstance/containerGroups/ci-production-statement-831,Standard,Failed,succeeded,,1151.68,Compliant,true,no,nsg-production-3,yes,Not Configured,UserAssigned,wave1,Failed,,res-need-765
"burton,crawfordanddixon-sa-27",Microsoft.Storage/storageAccounts,uk-south,Lisa,uat,CC001,2024-07-16,2025-06-14,Environment:uat;Owner:Lisa;Project:Migration,c3d4e5f6-g7h8-9012-cdef-123456789012,rg-uat-lisa,"/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/rg-uat-lisa/providers/Microsoft.Storage/storageAccounts/burton,crawfordanddixon-sa-27",Standard_LRS,Updating,Failed,,12.72,compliant,True,false,nsg-uat-1,disabled,Not Configured,UserAssigned,Wave 2,Failed,SPNF-OUR-767,
nsg-STAGING-compare-712,Microsoft.Network/networkSecurityGroups,westus,Bart,STAGING,CC001,2025-01-05,2025-01-27,"Environment=STAGING,Owner=Bart,CostCenter=CC001",c3d4e5f6-g7h8-9012-cdef-123456789012,rg-STAGING-bart,/subscriptions/c3d4e5f6-g7h8-9012-cdef-123456789012/resourceGroups/rg-STAGING-bart/providers/Microsoft.Network/networkSecurityGroups/nsg-STAGING-compare-712,Basic,Stopped,Failed,,0.11,,1,0,nsg-STAGING-5,disabled,,None,WAVE 2,InProgress,SPNF-DRIVE-161,
trevinoinc-ci-217,Microsoft.ContainerInstance/containerGroups,uksouth,Milhouse,Test,CC002,2023-07-29,2024-07-29,"Environment=Test,Owner=Milhouse,CostCenter=CC002",b2c3d4e5-f6g7-8901-bcde-f12345678901,RG-TEST-MILHOUSE,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/RG-TEST-MILHOUSE/providers/Microsoft.ContainerInstance/containerGroups/trevinoinc-ci-217,Basic,running,Succeeded,,332.13,UNKNOWN,0,no,nsg-Test-7,1,Disabled,SystemAssigned,Wave 3,IN PROGRESS,SPNF-HIMSELF-277,
springfield-nsg-citizen-production,Microsoft.Network/networkSecurityGroups,westus,Bart,production,NUCLEAR_OPS,2025-03-08,2025-05-28,Environment:production;Owner:Bart;Project:Migration,a1b2c3d4-e5f6-7890-abcd-ef1234567890,rg-production-bart,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/rg-production-bart/providers/Microsoft.Network/networkSecurityGroups/springfield-nsg-citizen-production,Standard,running,Succeeded,,22.7,compliant,False,enabled,nsg-production-1,False,enabled,SystemAssigned,wave1,not started,,"res-door-47,res-fund-50"
"flores,mckenzieandduncan-sa-290",Microsoft.Storage/storageAccounts,East US,Homer,Dev,CC002,2024-07-17,2025-04-04,"env=dev,owner=homer,department=nuclear",b2c3d4e5-f6g7-8901-bcde-f12345678901,Homer-Dev-rg,"/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/Homer-Dev-rg/providers/Microsoft.Storage/storageAccounts/flores,mckenzieandduncan-sa-290",Premium_LRS,Stopped,Succeeded,,76.29,N/A,enabled,false,nsg-Dev-3,true,,system-assigned,Wave 4,not started,SPNF-WEEK-039,
saqacountry30,Microsoft.Storage/storageAccounts,westus,Homer,qa,,2025-04-26,2025-05-23,"owner=Homer,env=qa,cost_center=,backup=required",a1b2c3d4-e5f6-7890-abcd-ef1234567890,springfield-qa-resources,/subscriptions/a1b2c3d4-e5f6-7890-abcd-ef1234567890/resourceGroups/springfield-qa-resources/providers/Microsoft.Storage/storageAccounts/saqacountry30,Premium_LRS,Updating,Failed,,77.72,compliant,disabled,1,,1,Disabled,UserAssigned,wave1,not started,,
vm-test-staff-317,Microsoft.Compute/virtualMachines,UK South,Bart,test,CC001,2023-11-26,2024-07-09,"env=test,owner=bart,department=nuclear",b2c3d4e5-f6g7-8901-bcde-f12345678901,resourcegroup-test-home,/subscriptions/b2c3d4e5-f6g7-8901-bcde-f12345678901/resourceGroups/resourcegroup-test-home/providers/Microsoft.Compute/virtualMachines/vm-test-staff-317,Standard_B1s,Failed,Failed,,80.67,NonCompliant,no,no,,True,Not Configured,None,Wave 4,Complete,SPNF-ORGANIZATION-453,
